ID,City,Country,Continent,Latitude,Longitude,Temperature (Fahrenheit),Humidity (%),Wind Speed,Cloudiness
2387546,Bozoum,CF,Africa,6.31,16.38,83.86,76,11.34,0
2392505,Nikki,BJ,Africa,9.94,3.21,86.92,74,11.45,0
2392837,Malanville,BJ,Africa,11.87,3.39,87.91,73,8.43,0
2394819,Cotonou,BJ,Africa,6.37,2.43,82.4,83,2.24,40
2396518,Port-Gentil,GA,Africa,-0.72,8.78,78.8,88,3.36,40
2396853,Omboue,GA,Africa,-1.57,9.26,77.29,100,7.76,20
2398929,Mbigou,GA,Africa,-1.9,11.91,75.4,91,2.95,64
2399001,Mayumba,GA,Africa,-3.44,10.65,76.93,94,7.2,8
2400547,Gamba,GA,Africa,-2.72,10.02,77.83,93,8.1,12
2409914,Bonthe,SL,Africa,7.53,-12.5,74.64,100,1.59,92
2411397,Georgetown,SH,Africa,-7.93,-14.42,78.96,100,14.67,100
2415703,Siguiri,GN,Africa,11.42,-9.17,76.48,95,8.21,64
2417886,Mali,GN,Africa,12.08,-12.3,80.6,83,4.7,75
2421903,Dinguiraye,GN,Africa,11.29,-10.71,70.14,98,3.71,88
2427336,Moussoro,TD,Africa,13.64,16.49,82.92,32,5.73,0
2436400,Ati,TD,Africa,13.21,18.34,99.25,22,10.22,0
2439155,Tanout,NE,Africa,14.97,8.88,102.13,20,8.99,0
2439376,Tahoua,NE,Africa,14.89,5.26,89.6,52,13.87,0
2441447,Maine-Soroa,NE,Africa,13.21,12.02,95.56,37,7.2,44
2447416,Ayorou,NE,Africa,14.73,0.92,96.64,39,11.79,8
2447513,Arlit,NE,Africa,18.74,7.39,101.59,14,4.85,64
2448245,Abalak,NE,Africa,15.46,6.28,97.54,36,2.17,100
2449893,Tessalit,ML,Africa,20.2,1.01,100.87,13,11.9,36
2450173,Taoudenni,ML,Africa,22.68,-3.98,97.18,13,13.8,0
2454530,Koulikoro,ML,Africa,12.86,-7.56,77.0,83,4.7,20
2458589,Djenne,ML,Africa,13.91,-4.55,89.98,61,5.08,12
2460954,Araouane,ML,Africa,18.9,-3.53,87.06,22,11.21,68
2488835,Medea,DZ,Africa,36.27,2.77,62.6,93,3.36,40
2501152,Constantine,DZ,Africa,36.36,6.61,68.0,60,1.12,0
2507480,Algiers,DZ,Africa,36.75,3.04,62.6,93,3.36,40
2508813,Adrar,DZ,Africa,27.87,-0.29,80.6,10,5.82,0
2510573,Teguise,ES,Europe,29.06,-13.56,66.2,68,12.75,75
2511440,San Bartolome,ES,Europe,27.92,-15.57,64.4,77,18.34,75
2511852,Rincon de la Victoria,ES,Europe,36.72,-4.28,62.15,63,16.11,20
2512186,Puerto del Rosario,ES,Europe,28.5,-13.86,66.2,72,13.87,75
2513115,Onda,ES,Europe,39.96,-0.26,68.0,56,10.29,20
2513947,Melilla,ES,Europe,35.29,-2.94,66.07,60,8.05,20
2514651,Los Llanos de Aridane,ES,Europe,28.66,-17.92,64.4,72,10.29,20
2515151,La Union,ES,Europe,37.62,-0.88,66.54,46,2.24,0
2518949,Cullera,ES,Europe,39.16,-0.25,68.0,56,10.29,20
2527089,Tiznit,MA,Africa,29.7,-9.73,64.6,97,4.97,8
2528910,Tetouan,MA,Africa,35.57,-5.37,64.22,68,12.75,75
2542997,Marrakesh,MA,Africa,31.63,-7.99,60.8,77,6.93,0
2561668,Agadir,MA,Africa,30.42,-9.58,60.8,87,4.7,75
2562247,Marsaxlokk,MT,Europe,35.84,14.54,75.2,69,9.17,20
2618795,Klaksvik,FO,Europe,62.23,-6.59,46.4,75,6.93,44
2629833,Husavik,IS,Europe,66.04,-17.34,46.4,93,5.82,90
2630299,Hofn,IS,Europe,64.25,-15.21,47.55,96,6.17,24
2633274,Akureyri,IS,Europe,65.68,-18.09,46.4,93,5.82,90
2636790,Stornoway,GB,Europe,58.21,-6.39,51.8,76,11.41,20
2640416,Sandwick,GB,Europe,54.57,-2.89,46.4,93,8.05,56
2644605,Lerwick,GB,Europe,60.15,-1.15,51.8,66,14.99,20
2647984,Great Yarmouth,GB,Europe,52.61,1.73,53.6,81,8.05,75
2649169,Fort William,GB,Europe,56.82,-5.11,55.4,93,4.7,75
2650122,Lhanbryde,GB,Europe,57.64,-3.22,51.8,66,8.05,75
2654824,Brechin,GB,Europe,56.73,-2.66,52.97,76,10.0,20
2655582,Bishopbriggs,GB,Europe,55.9,-4.23,52.97,81,9.17,90
2686469,Ornskoldsvik,SE,Europe,63.29,18.72,49.01,37,16.11,0
2688250,Norrtalje,SE,Europe,59.76,18.7,47.62,49,18.34,40
2699282,Kristinehamn,SE,Europe,59.31,14.11,50.92,39,17.22,0
2715573,Falkenberg,SE,Europe,56.9,12.49,60.8,38,16.11,0
2729907,Longyearbyen,SJ,Europe,78.22,15.64,33.8,74,10.29,75
2742765,Areosa,PT,Europe,41.72,-8.86,57.2,93,2.24,40
2754817,Harlingen,NL,Europe,53.18,5.41,57.18,77,8.05,90
2757340,Delfzijl,NL,Europe,53.33,6.91,58.39,77,6.93,90
2762343,Vocklabruck,AT,Europe,48.02,13.65,69.75,56,2.24,20
2779275,Freistadt,AT,Europe,48.51,14.5,71.6,56,2.24,20
2810284,Westerland,DE,Europe,54.91,8.3,60.8,72,5.82,40
2817813,Vechelde,DE,Europe,52.26,10.37,59.88,77,5.82,90
2852218,Prenzlau,DE,Europe,53.32,13.87,69.55,83,9.22,0
2870221,Moers,DE,Europe,51.45,6.63,61.11,77,8.05,90
2875484,Luckenwalde,DE,Europe,52.09,13.16,61.99,77,8.05,75
2960970,Westport,IE,Europe,53.8,-9.52,55.4,100,2.24,75
2963155,Kinsale,IE,Europe,51.71,-8.52,57.2,100,9.17,75
2964492,Dunmore East,IE,Europe,52.15,-6.99,62.26,85,5.75,44
2964752,Donegal,IE,Europe,54.65,-8.11,57.09,92,3.38,88
2964782,Dingle,IE,Europe,52.14,-10.27,58.62,93,7.29,12
2965402,Clonakilty,IE,Europe,51.62,-8.87,57.2,100,9.17,75
2974733,Sete,FR,Europe,43.4,3.7,69.87,88,3.36,20
2985947,Porto-Vecchio,FR,Europe,41.59,9.28,71.6,64,16.11,0
2990474,Nevers,FR,Europe,46.99,3.16,63.43,93,3.36,90
3009443,La Fleche,FR,Europe,47.7,-0.08,62.6,100,3.36,90
3018506,Figeac,FR,Europe,44.61,2.03,59.63,93,1.12,36
3028486,Carvin,FR,Europe,50.49,2.96,60.26,82,10.29,90
3037456,Antibes,FR,Europe,43.58,7.11,70.38,68,2.24,20
3037854,Amiens,FR,Europe,49.89,2.3,59.0,100,13.87,90
3042617,Zalalovo,HU,Europe,46.85,16.59,68.0,88,3.36,75
3050719,Kalocsa,HU,Europe,46.52,18.98,76.57,78,4.41,56
3053199,Ersekvadkert,HU,Europe,48.0,19.2,75.2,64,3.36,0
3066595,Rudnik,CZ,Europe,50.6,15.73,69.8,68,4.7,0
3068927,Opava,CZ,Europe,49.94,17.9,69.8,73,4.7,20
3084826,Starogard Gdanski,PL,Europe,53.96,18.53,59.0,87,4.7,75
3096779,Kamienna Gora,PL,Europe,50.78,16.03,69.8,73,6.93,20
3115824,Muros,ES,Europe,42.77,-9.06,51.8,100,5.82,75
3123493,Ferrol,ES,Europe,43.48,-8.23,53.62,100,5.82,75
3126369,Carballo,ES,Europe,43.21,-8.69,53.76,100,5.82,75
3128760,Barcelona,ES,Europe,41.38,2.18,68.0,82,3.36,20
3129857,Aranjuez,ES,Europe,40.03,-3.6,54.14,76,8.05,20
3130131,Amposta,ES,Europe,40.71,0.58,69.8,73,1.12,20
3131500,Visnes,NO,Europe,59.36,5.22,61.48,67,4.7,0
3133053,Vagamo,NO,Europe,61.88,9.1,45.7,43,2.51,0
3133895,Tromso,NO,Europe,69.65,18.96,39.2,80,13.87,75
3135377,Sunndalsora,NO,Europe,62.68,8.55,45.52,65,3.36,75
3137469,Sorland,NO,Europe,67.67,12.69,41.94,80,13.87,75
3139597,Sistranda,NO,Europe,63.73,8.83,46.4,65,11.41,75
3141667,Roald,NO,Europe,62.58,6.12,47.75,65,12.75,40
3144953,Naustdal,NO,Europe,61.51,5.72,51.19,54,9.17,0
3145148,Myre,NO,Europe,69.1,15.95,41.0,80,12.75,75
3146487,Raudeberg,NO,Europe,61.99,5.14,51.13,43,8.05,0
3146942,Lopsmarka,NO,Europe,67.31,14.45,42.8,81,17.22,40
3157162,Flateby,NO,Europe,59.83,11.15,51.8,40,10.29,0
3163146,Andenes,NO,Europe,69.31,16.12,41.0,80,14.99,75
3179216,Celano,IT,Europe,42.09,13.54,71.65,60,5.82,20
3185082,Kruje,AL,Europe,41.51,19.79,80.6,47,2.24,40
3194319,Novska,HR,Europe,45.34,16.98,77.0,57,2.24,0
3196066,Lukavica,BA,Europe,44.76,18.19,71.6,68,2.24,0
3347019,Namibe,AO,Africa,-15.19,12.15,67.53,100,0.47,64
3351663,Benguela,AO,Africa,-12.58,13.4,70.95,100,2.82,20
3352263,Warmbad,NA,Africa,-28.45,18.73,65.32,20,4.63,0
3353383,Rundu,NA,Africa,-17.91,19.77,50.61,37,11.21,0
3353540,Rehoboth,NA,Africa,-23.31,17.08,64.42,26,7.31,0
3354071,Oranjemund,NA,Africa,-28.55,16.43,62.8,86,4.74,0
3354077,Opuwo,NA,Africa,-18.06,13.84,52.41,36,9.08,0
3354247,Ondangwa,NA,Africa,-17.91,15.98,62.6,33,9.17,0
3355672,Luderitz,NA,Africa,-26.65,15.16,56.46,62,3.94,0
3357247,Gobabis,NA,Africa,-22.45,18.97,63.34,28,13.35,0
3357804,Eenhana,NA,Africa,-17.48,16.34,62.6,33,9.17,0
3359638,Walvis Bay,NA,Africa,-22.95,14.51,62.49,92,10.31,0
3361934,Saldanha,ZA,Africa,-33.01,17.94,51.8,62,1.12,0
3366880,Hermanus,ZA,Africa,-34.42,19.24,34.86,86,3.94,0
3369157,Cape Town,ZA,Africa,-33.93,18.42,46.4,87,3.36,0
3370903,Jamestown,SH,Africa,-15.94,-5.72,71.22,100,9.75,0
3372472,Vila Franca do Campo,PT,Europe,37.72,-25.43,66.2,100,9.17,75
3372707,Ribeira Grande,PT,Europe,38.52,-28.7,68.0,94,11.41,75
3372745,Rabo de Peixe,PT,Europe,37.8,-25.58,66.2,100,9.17,75
3372760,Praia da Vitoria,PT,Europe,38.73,-27.07,69.8,88,19.73,40
3372783,Ponta Delgada,PT,Europe,37.73,-25.67,66.2,100,9.17,75
3373652,Oistins,BB,North America,13.07,-59.53,77.0,88,16.11,40
3374083,Bathsheba,BB,North America,13.22,-59.52,77.0,88,16.11,40
3374120,Vila do Maio,CV,Africa,15.13,-23.22,69.8,77,6.93,20
3374210,Sao Filipe,CV,Africa,14.9,-24.5,69.96,100,11.65,0
3374218,Santa Maria,CV,Africa,16.6,-22.9,69.8,83,12.75,75
3374333,Praia,CV,Africa,14.92,-23.51,69.8,77,6.93,20
3374336,Porto Novo,CV,Africa,17.02,-25.06,69.8,77,17.22,20
3374346,Ponta do Sol,CV,Africa,17.2,-25.09,69.33,100,15.23,32
3374462,Mindelo,CV,Africa,16.89,-24.98,69.55,100,14.25,0
3380290,Sinnamary,GF,South America,5.38,-52.96,77.34,100,7.74,76
3381041,Mana,GF,South America,5.67,-53.78,74.64,79,2.93,64
3381538,Grand-Santi,GF,South America,4.27,-54.38,75.0,82,2.15,80
3382160,Cayenne,GF,South America,4.94,-52.33,73.4,100,6.2,40
3382527,Apatou,GF,South America,5.16,-54.35,72.97,84,2.17,64
3385670,Urucara,BR,South America,-2.54,-57.76,73.33,97,3.74,20
3385935,Tucurui,BR,South America,-3.77,-49.67,73.78,96,2.51,100
3386177,Trairi,BR,South America,-3.28,-39.27,80.08,100,20.07,88
3386213,Touros,BR,South America,-5.2,-35.46,76.08,86,14.56,8
3387928,Senador Jose Porfirio,BR,South America,-2.59,-51.95,73.96,100,4.63,100
3388456,Sao Jose da Coroa Grande,BR,South America,-8.9,-35.15,71.76,97,8.19,20
3389012,Sao Benedito do Rio Preto,BR,South America,-3.33,-43.53,71.53,99,3.62,92
3389822,Salinopolis,BR,South America,-0.61,-47.36,75.49,100,2.39,32
3391287,Prainha,BR,South America,-1.8,-53.48,73.42,100,3.29,76
3391889,Pitimbu,BR,South America,-7.47,-34.81,69.8,88,5.82,0
3392998,Parnamirim,BR,South America,-5.92,-35.27,69.8,88,6.93,0
3393106,Paragominas,BR,South America,-3.0,-47.35,71.98,98,3.18,88
3393692,Itarema,BR,South America,-2.92,-39.92,77.29,91,10.33,64
3394023,Natal,BR,South America,-5.81,-35.21,69.8,88,6.93,0
3395503,Maraba,BR,South America,-5.35,-49.1,77.0,94,3.36,20
3395981,Maceio,BR,South America,-9.67,-35.74,66.2,93,3.36,0
3397763,Jacareacanga,BR,South America,-6.22,-57.76,80.89,70,3.18,92
3397851,Itupiranga,BR,South America,-5.13,-49.33,77.0,94,3.36,20
3398178,Inhuma,BR,South America,-6.67,-41.71,76.3,67,9.22,8
3398381,Morros,BR,South America,-2.87,-44.04,78.8,94,5.82,75
3401225,Amapa,BR,South America,-1.83,-56.23,76.66,89,2.39,8
3403127,Capitao Poco,BR,South America,-1.75,-47.06,70.63,97,2.95,32
3404558,Cabedelo,BR,South America,-6.97,-34.84,69.8,88,5.82,0
3405380,Bom Conselho,BR,South America,-9.17,-36.69,65.68,92,9.33,92
3405924,Beberibe,BR,South America,-4.18,-38.13,80.6,74,16.11,75
3406041,Barroquinha,BR,South America,-3.02,-41.13,77.16,89,9.42,32
3408424,Ipixuna,BR,South America,-1.76,-48.8,73.4,100,2.24,0
3412093,Vestmannaeyjar,IS,Europe,63.44,-20.27,46.4,100,5.82,90
3415212,Kopavogur,IS,Europe,64.11,-21.91,44.46,87,2.24,75
3416888,Grindavik,IS,Europe,63.84,-22.43,44.69,100,1.12,90
3418910,Upernavik,GL,North America,72.79,-56.15,27.21,100,12.33,56
3419842,Sisimiut,GL,North America,66.94,-53.67,32.07,98,3.15,80
3420768,Qasigiannguit,GL,North America,68.82,-51.19,33.8,80,3.36,44
3420846,Qaqortoq,GL,North America,60.72,-46.03,57.2,30,40.26,88
3421193,Paamiut,GL,North America,61.99,-49.67,43.18,77,5.3,92
3421319,Nuuk,GL,North America,64.17,-51.74,42.8,93,18.34,68
3421719,Narsaq,GL,North America,60.91,-46.05,57.2,30,40.26,92
3421765,Nanortalik,GL,North America,60.14,-45.24,38.73,86,45.1,56
3421982,Maniitsoq,GL,North America,65.42,-52.9,35.98,88,1.72,88
3423146,Ilulissat,GL,North America,69.22,-51.1,33.8,80,3.36,36
3424607,Tasiilaq,GL,North America,65.61,-37.64,34.32,86,9.42,92
3424934,Saint-Pierre,PM,North America,46.77,-56.17,41.34,91,9.08,24
3427833,Tandil,AR,South America,-37.33,-59.14,38.77,89,4.29,36
3429594,Reconquista,AR,South America,-29.14,-59.64,44.26,100,9.78,68
3430443,Necochea,AR,South America,-38.55,-58.74,36.57,100,8.52,20
3433715,Goya,AR,South America,-29.14,-59.27,44.26,100,9.78,68
3433899,Formosa,AR,South America,-26.19,-58.17,55.4,87,3.36,90
3440777,Rocha,UY,South America,-34.48,-54.34,48.27,96,4.5,92
3443061,Chuy,UY,South America,-33.69,-53.46,55.29,85,10.2,76
3443341,Carmelo,UY,South America,-34.0,-58.28,45.52,93,3.36,90
3444823,Xique-Xique,BR,South America,-10.82,-42.73,69.91,88,12.8,0
3445594,Valente,BR,South America,-11.41,-39.46,70.05,96,7.74,76
3447928,Seabra,BR,South America,-12.42,-41.77,61.81,97,7.99,32
3448454,Belmonte,BR,South America,-26.84,-53.58,49.3,100,1.61,100
3448455,Sao Miguel do Araguaia,BR,South America,-13.28,-50.16,66.67,83,3.4,0
3448903,Sao Joao da Barra,BR,South America,-21.64,-41.05,72.34,100,7.99,100
3449479,Santo Antonio do Sudoeste,BR,South America,-26.07,-53.73,53.8,100,2.84,92
3450909,Rondonopolis,BR,South America,-16.46,-54.64,60.01,96,4.29,88
3451138,Rio Grande,BR,South America,-32.03,-52.1,58.53,94,7.96,92
3451399,Ribas do Rio Pardo,BR,South America,-20.45,-53.76,57.85,93,3.29,44
3452640,Porto Seguro,BR,South America,-16.44,-39.06,72.88,100,10.89,92
3454005,Piacabucu,BR,South America,-10.41,-36.43,74.05,80,7.54,64
3455298,Palotina,BR,South America,-24.28,-53.84,57.67,100,4.18,92
3456160,Nova Iguacu,BR,South America,-22.76,-43.45,66.2,88,3.36,75
3456160,Olinda,BR,South America,-22.82,-43.41,66.2,88,3.36,75
3456198,Nova Aurora,BR,South America,-18.06,-48.26,57.76,82,4.18,0
3456248,Nortelandia,BR,South America,-14.45,-56.8,57.94,96,3.74,88
3457772,Marechal Candido Rondon,BR,South America,-24.56,-54.06,56.41,100,3.85,92
3459181,Lagoa Formosa,BR,South America,-18.77,-46.41,58.12,89,6.87,0
3460087,Jardim,BR,South America,-21.48,-56.15,56.32,100,4.41,92
3461370,Imbituba,BR,South America,-28.24,-48.67,60.8,93,3.36,75
3462315,Governador Valadares,BR,South America,-18.85,-41.95,64.06,93,3.29,80
3462371,Goiatuba,BR,South America,-18.02,-49.36,57.4,86,2.62,0
3463124,Formosa do Rio Preto,BR,South America,-11.04,-45.19,68.92,86,6.98,0
3463237,Florianopolis,BR,South America,-27.6,-48.55,60.8,93,3.36,75
3464073,Erechim,BR,South America,-27.64,-52.27,50.02,100,3.74,100
3464262,Encruzilhada,BR,South America,-15.53,-40.91,63.25,99,6.31,56
3464724,Diamantino,BR,South America,-14.4,-56.44,58.75,95,6.42,92
3466165,Cidreira,BR,South America,-30.17,-50.22,57.99,99,8.97,92
3466950,Carinhanha,BR,South America,-14.3,-43.77,66.22,89,6.98,24
3466980,Caravelas,BR,South America,-17.73,-39.27,75.58,100,18.05,20
3467400,Capanema,BR,South America,-25.67,-53.8,52.7,93,2.24,90
3467747,Parati,BR,South America,-20.51,-54.63,60.8,100,4.7,75
3469601,Bocaiuva,BR,South America,-17.12,-43.81,58.48,94,5.19,48
3470279,Bauru,BR,South America,-22.32,-49.07,60.8,93,4.7,0
3470338,Bataipora,BR,South America,-22.3,-53.27,59.34,95,3.83,76
3470718,Barra do Bugres,BR,South America,-15.07,-57.19,53.26,94,2.28,76
3471451,Arraial do Cabo,BR,South America,-22.97,-42.02,64.4,88,3.36,75
3471772,Ararangua,BR,South America,-28.93,-49.49,60.46,100,8.55,100
3478424,Pontal do Parana,BR,South America,-25.67,-48.51,59.61,100,3.27,92
3480780,Horqueta,PY,South America,-23.34,-57.05,54.52,100,3.06,92
3480908,La Asuncion,VE,South America,11.03,-63.86,77.2,100,9.22,36
3483197,San Fernando,MX,North America,24.85,-98.15,77.38,80,10.0,0
3489657,Lucea,JM,North America,18.44,-78.17,78.8,78,5.82,20
3491161,Bull Savanna,JM,North America,17.89,-77.59,69.01,90,4.18,76
3495137,Pedernales,DO,North America,18.04,-71.74,74.95,100,8.43,8
3520994,Puerto Escondido,MX,North America,15.86,-97.07,85.26,99,11.65,48
3526488,Jiquipilas,MX,North America,16.67,-93.65,69.64,93,1.72,80
3526756,Isla Mujeres,MX,North America,21.23,-86.73,77.0,94,3.96,40
3530517,Mundo Nuevo,MX,North America,18.09,-94.39,76.21,100,1.95,68
3533462,Acapulco,MX,North America,16.86,-99.88,75.2,100,11.41,90
3534632,Varadero,CU,North America,23.15,-81.25,71.6,100,3.36,75
3546434,Moron,CU,North America,22.11,-78.63,75.2,88,2.24,40
3547930,Mantua,CU,North America,22.29,-84.28,71.18,94,2.59,24
3556437,Jaguey Grande,CU,North America,22.53,-81.13,71.6,100,3.36,75
3571913,Marsh Harbour,BS,North America,26.54,-77.06,80.08,98,13.8,0
3572640,Clarence Town,BS,North America,23.1,-74.98,80.44,100,7.65,88
3573061,Saint George,BM,North America,32.38,-64.68,78.8,88,21.92,75
3573197,Hamilton,BM,North America,32.3,-64.78,78.8,88,21.92,75
3573374,The Valley,AI,North America,18.22,-63.06,79.18,100,15.03,8
3573703,Scarborough,TT,North America,11.18,-60.73,78.8,83,9.17,20
3574069,Mucurapo,TT,North America,10.67,-61.53,75.2,100,13.02,20
3575479,Charlestown,KN,North America,17.13,-62.62,78.8,78,12.75,68
3576994,Cockburn Town,TC,North America,21.46,-71.14,79.72,99,10.45,76
3577154,Oranjestad,AW,North America,12.52,-70.03,80.13,96,24.07,0
3578441,Saint-Francois,GP,North America,16.25,-61.27,77.0,78,4.7,92
3598787,Champerico,GT,North America,14.3,-91.92,78.01,95,4.97,92
3602359,Sandy Bay,HN,North America,16.33,-86.56,81.61,100,12.12,88
3608828,Iralaya,HN,North America,15.0,-83.23,79.36,98,7.2,100
3609418,Rio Abajo,HN,North America,14.45,-86.81,66.2,93,5.82,40
3614835,Barra Patuca,HN,North America,15.8,-84.28,80.17,100,9.22,92
3617154,Puerto Cabezas,NI,North America,14.04,-83.39,78.73,100,10.78,92
3621607,Santa Cruz,CR,North America,10.26,-85.58,78.8,83,4.7,0
3622036,Roxana,CR,North America,10.27,-83.75,69.8,83,4.7,0
3622616,Palmar,CR,North America,9.87,-84.46,69.8,83,4.7,0
3629710,Puerto Ayacucho,VE,South America,5.66,-67.62,70.99,100,2.73,80
3645528,Ciudad Guayana,VE,South America,8.32,-62.69,74.86,100,3.18,68
3645532,Ciudad Bolivar,VE,South America,8.12,-63.55,75.09,97,6.73,92
3646767,Caraballeda,VE,South America,10.61,-66.85,75.2,83,9.22,40
3647444,Calabozo,VE,South America,8.92,-67.43,75.31,92,6.53,68
3648559,Barcelona,VE,South America,10.14,-64.69,76.3,100,3.18,68
3650956,Sucua,EC,South America,-2.46,-78.17,62.44,96,3.29,80
3652567,San Cristobal,EC,South America,-1.02,-79.44,59.88,96,1.81,56
3652758,Puerto Baquerizo Moreno,EC,South America,-0.9,-89.6,72.7,98,16.04,92
3652764,Puerto Ayora,EC,South America,-0.74,-90.35,73.2,100,14.12,76
3653967,Muisne,EC,South America,0.61,-80.02,71.44,93,4.18,64
3657661,Gualaquiza,EC,South America,-3.4,-78.58,61.0,100,1.61,92
3662489,Santa Isabel do Rio Negro,BR,South America,-0.41,-65.02,74.23,100,4.18,92
3662761,Porto Walter,BR,South America,-8.27,-72.74,64.15,97,2.17,48
3662927,Santa Vitoria,BR,South America,-7.82,-67.03,65.14,99,4.52,8
3662927,Pauini,BR,South America,-7.71,-67.0,65.14,99,4.52,8
3663495,Manoel Urbano,BR,South America,-8.84,-69.26,61.9,99,3.06,32
3665098,Barcelos,BR,South America,-0.97,-62.93,72.61,97,1.72,92
3665361,Turiacu,BR,South America,-5.01,-63.0,76.76,73,5.06,48
3671387,Puerto Narino,CO,South America,-3.77,-70.38,68.0,100,3.96,90
3673536,Orocue,CO,South America,4.79,-71.34,71.98,95,7.99,44
3674292,Mosquera,CO,South America,4.71,-74.23,51.8,93,6.93,40
3675443,Cartagena,CO,South America,5.03,-75.64,68.0,88,3.36,40
3675657,Maicao,CO,South America,11.38,-72.24,81.16,78,16.71,8
3687975,Calamar,CO,South America,1.96,-72.65,69.64,98,2.39,100
3689718,Guasdualito,VE,South America,7.24,-70.73,72.61,96,4.97,32
3691582,Talara,PE,South America,-4.58,-81.27,63.25,94,6.76,68
3691954,Sechura,PE,South America,-5.56,-80.82,64.6,95,10.56,44
3695465,Huallanca,PE,South America,-9.9,-76.94,28.6,94,0.49,56
3696183,Iquitos,PE,South America,-3.75,-73.25,69.8,94,4.7,75
3696267,Huicungo,PE,South America,-7.28,-76.8,67.08,95,1.48,68
3698359,Chicama,PE,South America,-7.84,-79.15,64.4,93,5.82,90
3699831,Aguas Verdes,PE,South America,-8.96,-75.42,65.14,97,1.16,36
3702269,Canoa,PA,North America,8.44,-81.78,70.72,99,1.95,92
3712505,Chepo,PA,North America,9.17,-79.09,77.0,94,2.24,40
3723593,Jeremie,HT,North America,18.65,-74.12,75.76,100,3.18,0
3723779,Jacmel,HT,North America,18.24,-72.54,78.37,100,11.12,12
3827408,Miguel Hidalgo,MX,North America,19.41,-99.19,56.75,45,9.17,5
3831208,Qaanaaq,GL,North America,77.48,-69.36,20.19,85,1.25,0
3832899,Viedma,AR,South America,-40.81,-62.99,30.81,91,5.95,32
3833367,Ushuaia,AR,South America,-54.81,-68.31,22.44,100,4.94,12
3833883,Trelew,AR,South America,-43.25,-65.31,20.23,74,4.85,0
3835869,Santiago del Estero,AR,South America,-27.8,-64.26,44.17,87,3.51,56
3835994,Santa Rosa,AR,South America,-36.62,-64.29,30.58,82,4.29,32
3836620,San Ramon de la Nueva Oran,AR,South America,-23.13,-64.33,44.62,87,6.98,80
3838859,Rio Gallegos,AR,South America,-51.62,-69.22,28.4,92,5.84,0
3838874,Rio Cuarto,AR,South America,-33.13,-64.35,41.0,75,8.05,0
3839307,Rawson,AR,South America,-43.3,-65.11,20.23,74,4.85,0
3840300,Presidencia Roque Saenz Pena,AR,South America,-26.79,-60.44,47.77,87,7.76,88
3846616,Cordoba,AR,South America,-27.78,-67.24,21.4,71,1.16,24
3846864,Lincoln,AR,South America,-34.87,-61.53,30.04,90,2.95,8
3848950,La Rioja,AR,South America,-29.41,-66.86,44.8,93,5.41,68
3855065,General Roca,AR,South America,-39.03,-67.58,28.4,100,7.4,0
3860443,Comodoro Rivadavia,AR,South America,-45.87,-67.48,39.2,69,11.41,0
3863379,Mar del Plata,AR,South America,-46.43,-67.52,24.6,100,4.27,0
3865086,Bahia Blanca,AR,South America,-38.72,-62.27,37.51,100,5.3,44
3867427,Mayor Pablo Lagerenza,PY,South America,-19.93,-60.77,52.45,92,5.3,68
3868626,Valparaiso,CL,South America,-33.04,-71.63,37.96,75,3.04,0
3868633,Vallenar,CL,South America,-28.58,-70.76,35.35,58,2.62,0
3869716,Tocopilla,CL,South America,-22.09,-70.2,56.14,92,2.51,24
3870243,Taltal,CL,South America,-25.41,-70.49,42.46,83,3.85,0
3872594,Salamanca,CL,South America,-31.78,-70.97,22.57,38,1.61,0
3874787,Punta Arenas,CL,South America,-53.16,-70.91,35.6,97,4.7,0
3882434,Los Andes,CL,South America,-32.83,-70.6,32.0,54,2.24,0
3883457,Lebu,CL,South America,-37.62,-73.65,50.79,100,14.23,68
3883629,La Union,CL,South America,-40.28,-73.08,43.27,96,9.55,92
3887127,Iquique,CL,South America,-20.22,-70.14,59.0,87,3.36,40
3893629,Coquimbo,CL,South America,-29.95,-71.34,48.2,42,5.06,0
3893726,Constitucion,CL,South America,-35.33,-72.42,41.11,100,5.19,32
3894426,Coihaique,CL,South America,-45.58,-72.07,32.81,95,1.12,75
3896218,Castro,CL,South America,-42.48,-73.76,46.56,100,13.78,92
3899539,Antofagasta,CL,South America,-23.65,-70.4,53.6,87,13.87,75
3899695,Ancud,CL,South America,-41.87,-73.83,47.19,97,11.32,100
3906209,Rurrenabaque,BO,South America,-14.44,-67.53,58.93,97,2.06,80
3906466,Riberalta,BO,South America,-11.0,-66.08,61.63,98,3.74,32
3921141,Charagua,BO,South America,-19.79,-63.2,41.92,93,3.06,48
3924341,Aiquile,BO,South America,-18.2,-65.18,46.29,100,3.94,76
3924679,Vilhena,BR,South America,-12.74,-60.15,62.31,97,3.49,0
3932145,Pisco,PE,South America,-13.71,-76.2,60.8,93,2.39,75
3933104,Pangoa,PE,South America,-12.12,-73.0,58.57,97,2.06,36
3934055,Chilca,PE,South America,-13.22,-72.34,41.0,75,2.24,40
3936456,Lima,PE,South America,-12.06,-77.04,53.35,81,0.94,12
3938415,Ilo,PE,South America,-17.65,-71.34,61.54,84,1.72,76
3939168,Huarmey,PE,South America,-10.07,-78.15,55.38,91,3.27,0
3939761,Hualmay,PE,South America,-11.1,-77.61,56.68,98,2.17,24
3946820,Barranca,PE,South America,-10.75,-77.76,61.0,100,7.43,88
3946962,Ayna,PE,South America,-12.72,-73.91,55.06,72,1.61,88
